id_cafes_bebidas;cafeteria_id;bebida_id;precio;categoria
3279;656;161;25,8;caro
3280;656;82;20,1;caro
3281;657;87;12;medio
3282;657;146;18;medio
3283;657;99;19,7;medio
3284;657;204;16,9;medio
3285;657;78;16,9;medio
3286;658;136;26;caro
3287;658;161;30;caro
3288;658;180;23,1;caro
3289;658;211;24,5;caro
3290;658;209;24,7;caro
3291;659;125;5,5;barato
3292;659;49;8,8;barato
3293;659;182;6,7;barato
3294;659;152;8,3;barato
3295;659;187;8,9;barato
3296;660;173;5,4;barato
3297;660;55;7,3;barato
3298;660;131;5,9;barato
3299;660;20;9,4;barato
3300;660;211;7,5;barato
3301;661;77;6,9;barato
3302;661;18;8;barato
3303;661;193;8,3;barato
3304;661;75;5,7;barato
3305;661;231;7,2;barato
3306;662;186;14,2;medio
3307;662;193;15,2;medio
3308;662;131;16,1;medio
3309;662;164;17,6;medio
3310;662;120;15,5;medio
3311;663;101;12,1;medio
3312;663;176;12,8;medio
3313;663;159;18,8;medio
3314;663;29;16;medio
3315;663;35;14,5;medio
3316;664;48;29,4;caro
3317;664;137;22,9;caro
3318;664;78;25,2;caro
3319;664;187;20;caro
3320;664;179;24,8;caro
3321;665;50;15,3;medio
3322;665;129;16,3;medio
3323;665;112;14,6;medio
3324;665;55;16,9;medio
3325;665;227;13,3;medio
3326;666;77;5,1;barato
3327;666;137;7,3;barato
3328;666;230;5,4;barato
3329;666;173;7,9;barato
3330;666;40;6,4;barato
3331;667;71;20,3;caro
3332;667;79;21,1;caro
3333;667;99;27,1;caro
3334;667;121;22,1;caro
3335;667;20;24,1;caro
3336;668;185;26,7;caro
3337;668;17;23,1;caro
3338;668;121;23,4;caro
3339;668;216;29,5;caro
3340;668;69;24,5;caro
3341;669;157;23,3;caro
3342;669;147;22,8;caro
3343;669;149;24,7;caro
3344;669;92;27,7;caro
3345;669;8;28,9;caro
3346;670;208;19,3;medio
3347;670;15;17,7;medio
3348;670;81;17,8;medio
3349;670;95;14,4;medio
3350;670;187;12,2;medio
3351;671;193;6,3;barato
3352;671;3;7,5;barato
3353;671;76;8,2;barato
3354;671;60;6,5;barato
3355;671;165;5,5;barato
3356;672;197;7,1;barato
3357;672;165;6,4;barato
3358;672;143;9,9;barato
3359;672;106;7,3;barato
3360;672;199;5,8;barato
3361;673;194;27,9;caro
3362;673;236;22,8;caro
3363;673;44;26;caro
3364;673;71;27,5;caro
3365;673;78;25;caro
3366;674;201;7,9;barato
3367;674;126;8,7;barato
3368;674;159;5;barato
3369;674;230;9,2;barato
3370;674;50;6,7;barato
3371;675;141;5;barato
3372;675;96;9,7;barato
3373;675;44;9,8;barato
3374;675;17;9,6;barato
3375;675;179;7,4;barato
3376;676;36;8,5;barato
3377;676;152;8,1;barato
3378;676;13;8,9;barato
3379;676;172;5,6;barato
3380;676;29;6,6;barato
3381;677;30;16,9;medio
3382;677;150;19,7;medio
3383;677;58;17,2;medio
3384;677;222;17;medio
3385;677;3;19,3;medio
3386;678;215;6,7;barato
3387;678;139;5,9;barato
3388;678;42;7,9;barato
3389;678;196;6,5;barato
3390;678;160;5,3;barato
3391;679;97;8,6;barato
3392;679;236;7,6;barato
3393;679;199;6,5;barato
3394;679;113;6,3;barato
3395;679;205;6,1;barato
3396;680;160;28,8;caro
3397;680;162;22,9;caro
3398;680;99;24,1;caro
3399;680;81;27,2;caro
3400;680;224;20,2;caro
3401;681;90;22,2;caro
3402;681;124;24;caro
3403;681;1;28,2;caro
3404;681;149;28,8;caro
3405;681;85;22;caro
3406;682;181;8,2;barato
3407;682;56;6,5;barato
3408;682;64;7,7;barato
3409;682;168;5,9;barato
3410;682;68;7,2;barato
3411;683;42;6,9;barato
3412;683;194;5,1;barato
3413;683;17;7,2;barato
3414;683;117;6;barato
3415;683;136;9,5;barato
3416;684;12;6,1;barato
3417;684;68;5,6;barato
3418;684;58;8,8;barato
3419;684;52;5,2;barato
3420;684;223;8,2;barato
3421;685;169;5,2;barato
3422;685;153;8,8;barato
3423;685;215;7,7;barato
3424;685;63;7,7;barato
3425;685;53;6,6;barato
3426;686;225;26,8;caro
3427;686;218;24,5;caro
3428;686;84;28,9;caro
3429;686;46;23,6;caro
3430;686;228;27;caro
3431;687;67;5,9;barato
3432;687;38;8,9;barato
3433;687;210;9,5;barato
3434;687;181;9,2;barato
3435;687;115;6,4;barato
3436;688;160;8,2;barato
3437;688;97;9,8;barato
3438;688;193;9,6;barato
3439;688;93;9,8;barato
3440;688;176;8,8;barato
3441;689;108;7,5;barato
3442;689;37;5,5;barato
3443;689;65;5,2;barato
3444;689;219;8,2;barato
3445;689;211;5,2;barato
3446;690;87;9,6;barato
3447;690;231;8,5;barato
3448;690;91;5;barato
3449;690;188;6,8;barato
3450;690;14;6,1;barato
3451;691;233;11,2;medio
3452;691;192;11,5;medio
3453;691;206;14,5;medio
3454;691;55;19,6;medio
3455;691;210;18,8;medio
3456;692;202;6,8;barato
3457;692;194;6,5;barato
3458;692;205;9,6;barato
3459;692;163;8,5;barato
3460;692;35;7,4;barato
3461;693;154;8,1;barato
3462;693;84;6,9;barato
3463;693;99;5,9;barato
3464;693;79;6,4;barato
3465;693;25;7,8;barato
3466;694;208;5,9;barato
3467;694;113;6,5;barato
3468;694;206;9;barato
3469;694;118;5,5;barato
3470;694;92;9,7;barato
3471;695;92;8,3;barato
3472;695;113;5,2;barato
3473;695;201;9,8;barato
3474;695;212;8,6;barato
3475;695;174;7,3;barato
3476;696;96;27,6;caro
3477;696;19;29;caro
3478;696;190;29,2;caro
3479;696;57;24,3;caro
3480;696;163;23,9;caro
3481;697;97;23,9;caro
3482;697;199;24,1;caro
3483;697;136;26,5;caro
3484;697;114;26,3;caro
3485;697;20;27,2;caro
3486;698;194;7,6;barato
3487;698;8;5,8;barato
3488;698;120;7,2;barato
3489;698;214;7,1;barato
3490;698;106;7,9;barato
3491;699;192;12,3;medio
3492;699;96;19,7;medio
3493;699;209;13,1;medio
3494;699;166;19,5;medio
3495;699;103;15,8;medio
3496;700;122;9,7;barato
3497;700;230;6,3;barato
3498;700;81;5,7;barato
3499;700;207;6,8;barato
3500;700;14;8;barato
3501;701;19;6,4;barato
3502;701;141;7,4;barato
3503;701;107;5,4;barato
3504;701;62;6,1;barato
3505;701;78;9,8;barato
3506;702;191;21,1;caro
3507;702;41;28,7;caro
3508;702;81;20,9;caro
3509;702;48;20,7;caro
3510;702;202;22,7;caro
3511;703;192;26,4;caro
3512;703;200;28,8;caro
3513;703;113;23,7;caro
3514;703;217;20,9;caro
3515;703;67;28,3;caro
3516;704;52;11,6;medio
3517;704;89;13,5;medio
3518;704;94;14,6;medio
3519;704;233;19,8;medio
3520;704;38;16;medio
3521;705;230;6,2;barato
3522;705;138;5,7;barato
3523;705;37;5,2;barato
3524;705;86;6,1;barato
3525;705;174;8,4;barato
3526;706;182;24,1;caro
3527;706;219;23,1;caro
3528;706;134;21,6;caro
3529;706;120;26,8;caro
3530;706;217;24,1;caro
3531;707;22;7,5;barato
3532;707;235;8,1;barato
3533;707;98;8,2;barato
3534;707;75;8,7;barato
3535;707;12;9,6;barato
3536;708;210;26,8;caro
3537;708;220;22,7;caro
3538;708;88;24,7;caro
3539;708;122;21,2;caro
3540;708;144;28,4;caro
3541;709;189;15,2;medio
3542;709;71;13,8;medio
3543;709;66;12,1;medio
3544;709;232;19,6;medio
3545;709;12;11,8;medio
3546;710;2;22,5;caro
3547;710;35;20,9;caro
3548;710;27;28,7;caro
3549;710;109;23;caro
3550;710;220;22,3;caro
3551;711;60;8,8;barato
3552;711;167;5,5;barato
3553;711;176;7,3;barato
3554;711;207;7,6;barato
3555;711;110;5,8;barato
3556;712;121;6,4;barato
3557;712;124;9;barato
3558;712;31;7,1;barato
3559;712;140;6,9;barato
3560;712;187;8,7;barato
3561;713;198;7,1;barato
3562;713;111;5,4;barato
3563;713;130;5,3;barato
3564;713;127;7,2;barato
3565;713;191;6,8;barato
3566;714;66;8,1;barato
3567;714;156;7,7;barato
3568;714;94;9,3;barato
3569;714;132;6,7;barato
3570;714;190;5,3;barato
3571;715;151;15,8;medio
3572;715;69;11,6;medio
3573;715;102;13,6;medio
3574;715;58;16,8;medio
3575;715;171;11,3;medio
3576;716;237;13,6;medio
3577;716;81;17,1;medio
3578;716;234;13,5;medio
3579;716;88;11,5;medio
3580;716;141;19,3;medio
3581;717;136;8,2;barato
3582;717;203;9,8;barato
3583;717;128;8,8;barato
3584;717;42;7;barato
3585;717;178;7,2;barato
3586;718;233;8,2;barato
3587;718;10;5,1;barato
3588;718;103;8,2;barato
3589;718;189;6,5;barato
3590;718;109;7,5;barato
3591;719;49;15,4;medio
3592;719;71;17,9;medio
3593;719;161;13,8;medio
3594;719;150;14,1;medio
3595;719;56;12,3;medio
3596;720;178;28,1;caro
3597;720;152;24,5;caro
3598;720;233;27,3;caro
3599;720;107;25,2;caro
3600;720;220;28,6;caro
3601;721;54;23,2;caro
3602;721;101;25,8;caro
3603;721;62;23,9;caro
3604;721;55;28,4;caro
3605;721;49;25,8;caro
3606;722;80;27,4;caro
3607;722;8;23,7;caro
3608;722;180;23,3;caro
3609;722;166;29,9;caro
3610;722;172;27,2;caro
3611;723;71;18,4;medio
3612;723;103;15,5;medio
3613;723;17;11,8;medio
3614;723;146;16,8;medio
3615;723;210;13,3;medio
3616;724;227;7;barato
3617;724;131;5,1;barato
3618;724;166;6,9;barato
3619;724;35;7,2;barato
3620;724;163;7,9;barato
3621;725;88;11,2;medio
3622;725;199;14,5;medio
3623;725;149;16,8;medio
3624;725;31;11,3;medio
3625;725;143;17,9;medio
3626;726;38;15,6;medio
3627;726;105;14,8;medio
3628;726;143;18,5;medio
3629;726;103;18,6;medio
3630;726;212;15,9;medio
3631;727;150;18,7;medio
3632;727;104;12,8;medio
3633;727;60;12,3;medio
3634;727;206;15,6;medio
3635;727;158;19,7;medio
3636;728;148;28,8;caro
3637;728;153;21,6;caro
3638;728;193;25,7;caro
3639;728;58;27,7;caro
3640;728;23;22,1;caro
3641;729;210;6,6;barato
3642;729;129;9,4;barato
3643;729;17;7,3;barato
3644;729;71;6,5;barato
3645;729;232;5,2;barato
3646;730;129;11,1;medio
3647;730;127;16;medio
3648;730;147;16,6;medio
3649;730;58;15;medio
3650;730;44;18,1;medio
3651;731;31;25,7;caro
3652;731;21;21,8;caro
3653;731;16;28,9;caro
3654;731;90;20,3;caro
3655;731;25;21,3;caro
3656;732;18;24,6;caro
3657;732;203;24,5;caro
3658;732;3;25,3;caro
3659;732;207;26,7;caro
3660;732;136;27,1;caro
3661;733;234;15,8;medio
3662;733;95;19,8;medio
3663;733;134;19,8;medio
3664;733;31;11,7;medio
3665;733;176;12,4;medio
3666;734;219;22,7;caro
3667;734;192;28,5;caro
3668;734;62;29,9;caro
3669;734;5;28,3;caro
3670;734;58;23,2;caro
3671;735;42;24,2;caro
3672;735;128;24,2;caro
3673;735;28;25,9;caro
3674;735;130;27,1;caro
3675;735;237;21,4;caro
3676;736;89;20,1;caro
3677;736;65;20,1;caro
3678;736;233;25,7;caro
3679;736;62;23,8;caro
3680;736;86;25,5;caro
3681;737;36;19,8;medio
3682;737;57;19,2;medio
3683;737;28;14,6;medio
3684;737;203;11,8;medio
3685;737;168;20;medio
3686;738;62;6,3;barato
3687;738;182;6,6;barato
3688;738;183;6,6;barato
3689;738;76;7,6;barato
3690;738;160;7,4;barato
3691;739;234;27,6;caro
3692;739;83;25,4;caro
3693;739;1;20,3;caro
3694;739;95;20,8;caro
3695;739;173;20,1;caro
3696;740;14;18,6;medio
3697;740;18;12,2;medio
3698;740;213;13,7;medio
3699;740;182;15,5;medio
3700;740;180;13,9;medio
3701;741;171;21;caro
3702;741;199;23,3;caro
3703;741;44;28,5;caro
3704;741;130;24,1;caro
3705;741;55;27,3;caro
3706;742;219;28,9;caro
3707;742;87;26,1;caro
3708;742;96;28,3;caro
3709;742;39;20,8;caro
3710;742;10;22,9;caro
3711;743;70;7,5;barato
3712;743;198;6,5;barato
3713;743;6;5,1;barato
3714;743;39;6,5;barato
3715;743;222;7,3;barato
3716;744;9;25,1;caro
3717;744;106;21,7;caro
3718;744;98;29,9;caro
3719;744;199;27,4;caro
3720;744;221;23,8;caro
3721;745;1;18,4;medio
3722;745;87;11,8;medio
3723;745;196;13,9;medio
3724;745;141;15,9;medio
3725;745;157;17,9;medio
3726;746;146;13,3;medio
3727;746;56;16,4;medio
3728;746;212;11,4;medio
3729;746;128;16,3;medio
3730;746;151;14,9;medio
3731;747;167;17,2;medio
3732;747;91;15,1;medio
3733;747;149;19;medio
3734;747;6;13,3;medio
3735;747;56;17,3;medio
3736;748;54;23,4;caro
3737;748;178;26,5;caro
3738;748;158;23,6;caro
3739;748;72;24,3;caro
3740;748;228;28,8;caro
3741;749;108;6,3;barato
3742;749;34;9,5;barato
3743;749;161;6,4;barato
3744;749;151;5,1;barato
3745;749;182;5;barato
3746;750;232;28,9;caro
3747;750;199;29,4;caro
3748;750;156;24,9;caro
3749;750;91;22,4;caro
3750;750;26;28,4;caro
3751;751;26;23;caro
3752;751;90;29,9;caro
3753;751;43;29,5;caro
3754;751;100;28;caro
3755;751;161;23;caro
3756;752;171;8,9;barato
3757;752;28;7,9;barato
3758;752;183;8,9;barato
3759;752;164;5,9;barato
3760;752;216;9,9;barato
3761;753;12;16,7;medio
3762;753;110;11,9;medio
3763;753;189;16,3;medio
3764;753;2;12,9;medio
3765;753;151;18,9;medio
3766;754;18;18,2;medio
3767;754;112;13,2;medio
3768;754;132;11,8;medio
3769;754;40;16,6;medio
3770;754;13;17,8;medio
3771;755;191;17,8;medio
3772;755;222;14,9;medio
3773;755;234;14,7;medio
3774;755;139;13,1;medio
3775;755;35;18,7;medio
3776;756;101;6;barato
3777;756;40;7,5;barato
3778;756;53;6,1;barato
3779;756;6;6,5;barato
3780;756;13;8,3;barato
3781;757;24;22,3;caro
3782;757;154;20,7;caro
3783;757;63;24,5;caro
3784;757;219;28,5;caro
3785;757;16;28,6;caro
3786;758;115;14,5;medio
3787;758;203;12,5;medio
3788;758;19;12,4;medio
3789;758;143;19,3;medio
3790;758;202;19,3;medio
3791;759;131;5,8;barato
3792;759;50;7,4;barato
3793;759;118;5,7;barato
3794;759;227;6,5;barato
3795;759;56;9,1;barato
3796;760;204;9,2;barato
3797;760;170;7,8;barato
3798;760;202;8,1;barato
3799;760;43;6,1;barato
3800;760;51;6,7;barato
3801;761;50;11,9;medio
3802;761;75;12,8;medio
3803;761;121;12,7;medio
3804;761;52;12,6;medio
3805;761;13;13,8;medio
3806;762;96;8,6;barato
3807;762;4;9,7;barato
3808;762;21;8,6;barato
3809;762;191;7,5;barato
3810;762;228;7;barato
3811;763;172;9,5;barato
3812;763;2;6,3;barato
3813;763;217;5,3;barato
3814;763;92;7,8;barato
3815;763;136;6,7;barato
3816;764;13;8,1;barato
3817;764;157;8,2;barato
3818;764;139;7,8;barato
3819;764;70;8,2;barato
3820;764;171;7,9;barato
3821;765;59;15,1;medio
3822;765;43;16,4;medio
3823;765;91;16,4;medio
3824;765;119;17,5;medio
3825;765;118;15,1;medio
3826;766;133;18,7;medio
3827;766;28;16,3;medio
3828;766;71;16;medio
3829;766;236;19;medio
3830;766;132;19,9;medio
3831;767;24;8,9;barato
3832;767;30;8,1;barato
3833;767;191;7;barato
3834;767;56;5,7;barato
3835;767;97;8,8;barato
3836;768;97;23,1;caro
3837;768;122;29,6;caro
3838;768;47;26,4;caro
3839;768;31;25,1;caro
3840;768;149;25,2;caro
3841;769;52;24,6;caro
3842;769;137;21,4;caro
3843;769;73;28;caro
3844;769;53;24,2;caro
3845;769;186;22,6;caro
3846;770;62;7,7;barato
3847;770;100;7,1;barato
3848;770;217;5,3;barato
3849;770;19;8,1;barato
3850;770;185;5,1;barato
3851;771;105;20,7;caro
3852;771;84;28,9;caro
3853;771;152;27,6;caro
3854;771;119;20,6;caro
3855;771;216;24,3;caro
3856;772;122;7,6;barato
3857;772;124;8,9;barato
3858;772;53;7,1;barato
3859;772;75;8,9;barato
3860;772;196;7,3;barato
3861;773;226;19,6;medio
3862;773;183;15,6;medio
3863;773;134;15,8;medio
3864;773;206;11,1;medio
3865;773;115;12,9;medio
3866;774;17;18,9;medio
3867;774;37;14,8;medio
3868;774;179;20;medio
3869;774;118;18,8;medio
3870;774;198;11,9;medio
3871;775;83;30;caro
3872;775;179;27,1;caro
3873;775;191;23,9;caro
3874;775;12;29,6;caro
3875;775;88;22;caro
3876;776;72;13,9;medio
3877;776;213;12,1;medio
3878;776;134;15,3;medio
3879;776;145;13,4;medio
3880;776;129;19,7;medio
3881;777;5;24,1;caro
3882;777;110;25,7;caro
3883;777;188;27,3;caro
3884;777;17;29,6;caro
3885;777;125;21,7;caro
3886;778;18;26,4;caro
3887;778;151;24,3;caro
3888;778;149;24,9;caro
3889;778;131;21,1;caro
3890;778;220;24,7;caro
3891;779;29;17,1;medio
3892;779;116;12,3;medio
3893;779;157;15;medio
3894;779;136;14,9;medio
3895;779;73;15,8;medio
3896;780;236;23,5;caro
3897;780;74;21;caro
3898;780;54;26,8;caro
3899;780;175;27,5;caro
3900;780;120;29,6;caro
3901;781;180;27,1;caro
3902;781;133;28,2;caro
3903;781;229;29,2;caro
3904;781;111;26,3;caro
3905;781;32;21,9;caro
3906;782;184;5,6;barato
3907;782;117;6,9;barato
3908;782;191;7,4;barato
3909;782;139;7,2;barato
3910;782;21;6,1;barato
3911;783;117;13,3;medio
3912;783;111;15,2;medio
3913;783;187;16,7;medio
3914;783;32;11,1;medio
3915;783;177;17,7;medio
3916;784;135;5,5;barato
3917;784;25;7,6;barato
3918;784;113;6,1;barato
3919;784;155;5,9;barato
3920;784;213;6,7;barato
3921;785;194;12,3;medio
3922;785;44;13,4;medio
3923;785;206;13,1;medio
3924;785;231;18,2;medio
3925;785;185;18,9;medio
3926;786;237;8;barato
3927;786;35;10;barato
3928;786;138;8,9;barato
3929;786;26;8,4;barato
3930;786;210;7,8;barato
3931;787;236;8,9;barato
3932;787;36;6,2;barato
3933;787;157;7,9;barato
3934;787;209;9,4;barato
3935;787;99;7,6;barato
3936;788;11;22,6;caro
3937;788;236;21,2;caro
3938;788;175;24,3;caro
3939;788;84;23,8;caro
3940;788;237;24,3;caro
3941;789;62;7,9;barato
3942;789;25;9,8;barato
3943;789;182;9,7;barato
3944;789;18;6,8;barato
3945;789;166;8,4;barato
3946;790;94;13,1;medio
3947;790;144;18,5;medio
3948;790;203;17,9;medio
3949;790;149;17,3;medio
3950;790;31;18;medio
3951;791;62;7,4;barato
3952;791;198;6,7;barato
3953;791;130;7,4;barato
3954;791;192;5,6;barato
3955;791;202;6,9;barato
3956;792;4;17,4;medio
3957;792;109;18,2;medio
3958;792;55;19,2;medio
3959;792;71;12,9;medio
3960;792;222;15,9;medio
3961;793;12;14,6;medio
3962;793;23;11,4;medio
3963;793;45;15,3;medio
3964;793;84;16,9;medio
3965;793;7;15,6;medio
3966;794;84;5,8;barato
3967;794;75;5,3;barato
3968;794;124;5;barato
3969;794;153;6,6;barato
3970;794;123;8,1;barato
3971;795;61;25;caro
3972;795;176;24,7;caro
3973;795;7;21,5;caro
3974;795;221;22,1;caro
3975;795;17;28,5;caro
3976;796;35;15,1;medio
3977;796;83;14,9;medio
3978;796;137;17,5;medio
3979;796;124;14,1;medio
3980;796;90;18,9;medio
3981;797;48;29,6;caro
3982;797;58;27,8;caro
3983;797;19;22,3;caro
3984;797;146;25,8;caro
3985;797;35;20,1;caro
3986;798;28;15,9;medio
3987;798;33;13,8;medio
3988;798;237;19,8;medio
3989;798;225;19,5;medio
3990;798;238;15,7;medio
3991;799;65;15,4;medio
3992;799;92;19,8;medio
3993;799;198;11,9;medio
3994;799;160;17,2;medio
3995;799;157;14,7;medio
3996;800;180;8,9;barato
3997;800;5;5,5;barato
3998;800;233;6,4;barato
3999;800;219;5,6;barato
4000;800;188;5,3;barato
4001;801;157;17,1;medio
4002;801;146;12,2;medio
4003;801;98;18,9;medio
4004;801;15;14,4;medio
4005;801;63;14;medio
4006;802;90;21,4;caro
4007;802;214;25;caro
4008;802;110;26,4;caro
4009;802;168;24,6;caro
4010;802;195;29,9;caro
4011;803;206;25,5;caro
4012;803;135;22,4;caro
4013;803;154;28,1;caro
4014;803;195;23,4;caro
4015;803;89;23,5;caro
4016;804;208;22,5;caro
4017;804;229;26,1;caro
4018;804;106;25;caro
4019;804;13;29,7;caro
4020;804;74;25,2;caro
4021;805;96;6,7;barato
4022;805;196;5,9;barato
4023;805;80;7,9;barato
4024;805;52;8,1;barato
4025;805;33;5,1;barato
4026;806;112;17,5;medio
4027;806;75;13,9;medio
4028;806;36;11,3;medio
4029;806;91;15,8;medio
4030;806;73;13,1;medio
4031;807;194;29,7;caro
4032;807;5;21,3;caro
4033;807;106;24,6;caro
4034;807;6;28,6;caro
4035;807;175;26,7;caro
4036;808;186;5,2;barato
4037;808;166;7,1;barato
4038;808;51;7,1;barato
4039;808;48;8,4;barato
4040;808;58;9,8;barato
4041;809;96;9,7;barato
4042;809;11;5,5;barato
4043;809;134;8,6;barato
4044;809;28;8,3;barato
4045;809;173;8,3;barato
4046;810;226;9,3;barato
4047;810;101;9,7;barato
4048;810;173;7,7;barato
4049;810;38;6,1;barato
4050;810;220;6,6;barato
4051;811;76;8,8;barato
4052;811;155;7,4;barato
4053;811;208;5,7;barato
4054;811;98;9,4;barato
4055;811;190;9,6;barato
4056;812;190;8,4;barato
4057;812;140;8;barato
4058;812;133;5,8;barato
4059;812;61;5,2;barato
4060;812;25;9,8;barato
4061;813;62;9,1;barato
4062;813;120;7,3;barato
4063;813;91;9,6;barato
4064;813;20;9,7;barato
4065;813;196;7,3;barato
4066;814;14;14,3;medio
4067;814;195;12,8;medio
4068;814;121;13,9;medio
4069;814;30;11,1;medio
4070;814;221;17,4;medio
4071;815;57;18,3;medio
4072;815;192;17,3;medio
4073;815;131;19,2;medio
4074;815;219;12,5;medio
4075;815;35;12,7;medio
4076;816;17;23,4;caro
4077;816;169;25,7;caro
4078;816;53;23,1;caro
4079;816;151;28,6;caro
4080;816;71;21,7;caro
4081;817;158;7,6;barato
4082;817;153;8,4;barato
4083;817;141;5,4;barato
4084;817;236;5,4;barato
4085;817;54;9,3;barato
4086;818;90;7,8;barato
4087;818;101;9,5;barato
4088;818;47;6,9;barato
4089;818;129;6,8;barato
4090;818;155;5,8;barato
4091;819;50;13,9;medio
4092;819;46;17,4;medio
4093;819;35;15,8;medio
4094;819;216;15,9;medio
4095;819;72;14,1;medio
4096;820;184;22,4;caro
4097;820;40;20,3;caro
4098;820;144;20,6;caro
4099;820;85;25,6;caro
4100;820;39;29,5;caro
4101;821;69;10;barato
4102;821;191;9;barato
4103;821;78;5,2;barato
4104;821;181;5,3;barato
4105;821;9;10;barato
4106;822;150;13,5;medio
4107;822;205;19,5;medio
4108;822;121;19,4;medio
4109;822;5;11,8;medio
4110;822;40;15,1;medio
4111;823;92;27,5;caro
4112;823;94;21,9;caro
4113;823;89;23,2;caro
4114;823;216;22,4;caro
4115;823;178;20,8;caro
4116;824;185;25,4;caro
4117;824;5;24,2;caro
4118;824;92;21,1;caro
4119;824;223;29,1;caro
4120;824;21;25,7;caro
4121;825;141;29;caro
4122;825;43;29,8;caro
4123;825;229;25,4;caro
4124;825;66;23,2;caro
4125;825;69;29,2;caro
4126;826;234;15,8;medio
4127;826;149;15,3;medio
4128;826;229;13,7;medio
4129;826;104;14,6;medio
4130;826;164;18,2;medio
4131;827;10;11,1;medio
4132;827;157;16,8;medio
4133;827;121;17;medio
4134;827;175;11,3;medio
4135;827;186;17,2;medio
4136;828;222;7,4;barato
4137;828;170;5,1;barato
4138;828;88;6,4;barato
4139;828;231;7,5;barato
4140;828;202;8,4;barato
4141;829;223;25,8;caro
4142;829;107;20,1;caro
4143;829;174;29;caro
4144;829;192;27,9;caro
4145;829;177;29,2;caro
4146;830;146;20,2;caro
4147;830;86;26,5;caro
4148;830;74;29,7;caro
4149;830;9;22,3;caro
4150;830;18;27,2;caro
4151;831;41;20,2;caro
4152;831;100;25,6;caro
4153;831;213;25,1;caro
4154;831;107;23,6;caro
4155;831;187;27,2;caro
4156;832;69;9,5;barato
4157;832;207;6,9;barato
4158;832;116;9,4;barato
4159;832;139;6,7;barato
4160;832;227;7,4;barato
4161;833;95;28,3;caro
4162;833;220;24,2;caro
4163;833;97;21,1;caro
4164;833;202;27,3;caro
4165;833;94;24,3;caro
4166;834;192;6,5;barato
4167;834;48;9,6;barato
4168;834;29;9,9;barato
4169;834;160;9,2;barato
4170;834;95;6,1;barato
4171;835;15;5,9;barato
4172;835;97;6,7;barato
4173;835;90;5,8;barato
4174;835;146;8,9;barato
4175;835;64;9,1;barato
4176;836;190;25,7;caro
4177;836;134;23,8;caro
4178;836;208;24,4;caro
4179;836;128;24;caro
4180;836;212;23,6;caro
4181;837;228;14,4;medio
4182;837;14;12,5;medio
4183;837;166;19,8;medio
4184;837;125;12,1;medio
4185;837;153;17,5;medio
4186;838;144;5;barato
4187;838;65;5,5;barato
4188;838;2;7,3;barato
4189;838;208;7,9;barato
4190;838;133;8,2;barato
4191;839;57;13,1;medio
4192;839;105;15,1;medio
4193;839;178;15,1;medio
4194;839;180;20;medio
4195;839;164;16,1;medio
4196;840;80;28,5;caro
4197;840;67;23,4;caro
4198;840;165;24;caro
4199;840;17;27,7;caro
4200;840;148;20,8;caro
4201;841;94;7,4;barato
4202;841;60;9,5;barato
4203;841;178;7,5;barato
4204;841;212;8,8;barato
4205;841;42;5,7;barato
4206;842;100;16,3;medio
4207;842;71;13,2;medio
4208;842;156;12;medio
4209;842;178;15,7;medio
4210;842;90;18;medio
4211;843;90;15,6;medio
4212;843;20;15,9;medio
4213;843;215;15,9;medio
4214;843;74;19,5;medio
4215;843;23;16;medio
4216;844;150;7,4;barato
4217;844;51;5,7;barato
4218;844;136;5,3;barato
4219;844;88;5,8;barato
4220;844;34;5,2;barato
