cafeteria_id;pet_friendly;tipo_musica;iluminacion;enchufes;wifi;terraza;estilo_decorativo
2806;sí;calmada;cálida;no;sí;sí;moderno
2807;sí;alegre;brillante;no;no;no;industrial
2808;sí;alegre;brillante;no;no;sí;industrial
2809;no;alegre;brillante;sí;no;no;rústico
2810;sí;alegre;cálida;no;no;sí;moderno
2811;no;calmada;tenue;no;sí;sí;industrial
2812;no;calmada;tenue;no;sí;no;artístico
2813;no;sin música;tenue;sí;no;no;vintage
2814;no;alegre;cálida;sí;no;no;minimalista
2815;sí;sin música;brillante;sí;no;no;vintage
2816;no;calmada;tenue;sí;sí;no;artístico
2817;no;sin música;brillante;sí;no;sí;industrial
2818;sí;calmada;brillante;sí;sí;no;moderno
2819;sí;sin música;brillante;sí;no;sí;minimalista
2820;sí;calmada;tenue;no;sí;sí;industrial
2821;no;alegre;brillante;sí;sí;sí;minimalista
2822;sí;sin música;tenue;sí;no;no;minimalista
2823;sí;alegre;brillante;no;sí;no;rústico
2824;sí;calmada;brillante;no;no;sí;industrial
2825;no;alegre;tenue;sí;sí;no;vintage
2826;no;calmada;tenue;no;sí;sí;industrial
2827;no;alegre;cálida;sí;sí;no;industrial
2828;sí;calmada;cálida;no;sí;no;vintage
2829;sí;calmada;tenue;no;sí;no;artístico
2830;no;calmada;brillante;sí;sí;sí;minimalista
2831;sí;alegre;brillante;no;sí;sí;artístico
2832;no;alegre;cálida;no;no;no;moderno
2833;no;sin música;tenue;sí;sí;sí;moderno
2834;no;calmada;tenue;no;sí;no;vintage
2835;no;sin música;cálida;no;no;sí;artístico
2836;sí;calmada;tenue;sí;sí;no;rústico
2837;sí;sin música;tenue;sí;no;no;artístico
2838;no;calmada;brillante;no;sí;sí;artístico
2839;sí;alegre;tenue;no;no;sí;artístico
2840;sí;sin música;brillante;no;no;sí;vintage
2841;sí;alegre;brillante;no;no;no;moderno
2842;sí;sin música;tenue;no;no;no;artístico
2843;no;calmada;tenue;no;no;sí;rústico
2844;sí;sin música;cálida;no;sí;sí;artístico
2845;no;sin música;tenue;no;sí;sí;vintage
2846;sí;calmada;cálida;no;no;sí;rústico
2847;sí;sin música;cálida;no;sí;sí;rústico
2848;sí;calmada;cálida;sí;no;no;minimalista
2849;sí;sin música;cálida;no;sí;no;moderno
2850;no;alegre;tenue;sí;sí;sí;moderno
2851;no;calmada;cálida;no;sí;no;minimalista
2852;sí;alegre;tenue;sí;no;no;vintage
2853;no;sin música;cálida;sí;sí;no;minimalista
2854;no;calmada;tenue;no;sí;no;industrial
2855;sí;sin música;cálida;no;no;sí;industrial
2856;sí;alegre;tenue;no;sí;no;artístico
2857;no;calmada;cálida;no;no;sí;minimalista
2858;sí;alegre;cálida;no;sí;sí;minimalista
2859;no;alegre;tenue;sí;sí;no;industrial
2860;sí;sin música;tenue;sí;no;no;industrial
2861;no;alegre;tenue;no;sí;no;rústico
2862;sí;calmada;cálida;no;sí;no;moderno
2863;no;sin música;tenue;no;no;no;vintage
2864;no;alegre;tenue;no;no;sí;moderno
2865;sí;calmada;cálida;sí;no;no;vintage
2866;sí;calmada;brillante;no;sí;no;artístico
2867;no;calmada;cálida;no;no;no;vintage
2868;sí;calmada;cálida;sí;sí;sí;artístico
2869;sí;calmada;cálida;sí;no;no;industrial
2870;sí;sin música;brillante;sí;no;sí;artístico
2871;no;sin música;brillante;no;sí;no;rústico
2872;no;alegre;tenue;no;sí;sí;rústico
2873;sí;calmada;brillante;sí;no;sí;moderno
2874;no;alegre;cálida;sí;no;no;moderno
2875;no;sin música;tenue;no;no;no;artístico
2876;no;calmada;cálida;sí;no;sí;vintage
2877;no;calmada;cálida;no;no;sí;minimalista
2878;sí;calmada;brillante;sí;no;no;minimalista
2879;sí;alegre;cálida;no;no;sí;rústico
2880;no;calmada;tenue;sí;no;no;minimalista
2881;no;sin música;tenue;no;no;no;minimalista
2882;sí;alegre;tenue;sí;sí;sí;vintage
2883;sí;calmada;cálida;no;sí;sí;rústico
2884;no;calmada;brillante;no;no;no;moderno
2885;sí;sin música;brillante;no;sí;sí;minimalista
2886;sí;calmada;tenue;sí;sí;sí;artístico
2887;no;alegre;tenue;no;sí;sí;vintage
2888;sí;sin música;cálida;no;no;sí;rústico
2889;no;sin música;tenue;no;sí;sí;artístico
2890;sí;sin música;tenue;sí;sí;no;moderno
2891;no;calmada;brillante;sí;sí;sí;minimalista
2892;no;alegre;brillante;sí;sí;no;vintage
2893;no;sin música;brillante;no;no;no;minimalista
2894;no;alegre;brillante;sí;sí;sí;vintage
2895;sí;alegre;tenue;sí;sí;sí;artístico
2896;no;sin música;cálida;sí;sí;no;moderno
2897;no;calmada;tenue;sí;sí;sí;moderno
2898;sí;alegre;cálida;no;sí;sí;rústico
2899;sí;calmada;brillante;no;no;sí;industrial
2900;no;calmada;brillante;no;sí;no;vintage
2901;no;alegre;tenue;sí;no;sí;vintage
2902;no;calmada;cálida;sí;sí;no;industrial
2903;sí;sin música;tenue;sí;no;sí;rústico
2904;no;sin música;cálida;no;sí;no;moderno
2905;sí;sin música;tenue;no;sí;sí;moderno
2906;sí;sin música;cálida;no;sí;sí;vintage
2907;no;sin música;tenue;no;sí;no;industrial
2908;sí;alegre;brillante;sí;sí;no;rústico
2909;sí;alegre;brillante;no;sí;no;rústico
2910;sí;alegre;cálida;sí;no;no;industrial
2911;no;alegre;cálida;sí;sí;no;vintage
2912;no;calmada;brillante;no;no;sí;vintage
2913;sí;calmada;tenue;sí;no;sí;moderno
2914;sí;sin música;cálida;no;sí;no;vintage
2915;sí;calmada;brillante;sí;sí;sí;minimalista
2916;no;alegre;tenue;sí;sí;sí;moderno
2917;no;calmada;brillante;sí;no;no;minimalista
2918;no;calmada;cálida;no;no;sí;rústico
2919;no;sin música;tenue;no;no;sí;minimalista
2920;no;alegre;cálida;no;sí;sí;vintage
2921;no;sin música;brillante;sí;no;sí;moderno
2922;no;sin música;tenue;no;sí;sí;rústico
2923;sí;alegre;brillante;sí;no;sí;vintage
2924;sí;alegre;tenue;no;no;no;vintage
2925;sí;alegre;tenue;no;sí;no;rústico
2926;no;calmada;brillante;sí;sí;no;vintage
2927;no;alegre;cálida;sí;sí;no;minimalista
2928;no;calmada;tenue;sí;no;sí;rústico
2929;sí;sin música;tenue;no;no;sí;moderno
2930;no;alegre;cálida;sí;no;sí;moderno
2931;sí;sin música;brillante;sí;no;sí;minimalista
2932;sí;alegre;brillante;no;no;no;minimalista
2933;sí;alegre;brillante;sí;no;sí;artístico
2934;sí;alegre;cálida;no;no;no;minimalista
2935;no;sin música;tenue;no;no;sí;minimalista
2936;no;sin música;cálida;sí;sí;sí;artístico
2937;no;alegre;cálida;sí;sí;no;minimalista
2938;no;calmada;cálida;sí;no;no;moderno
2939;sí;sin música;cálida;sí;sí;no;vintage
2940;sí;sin música;tenue;no;sí;no;moderno
2941;sí;alegre;tenue;no;no;sí;artístico
2942;no;calmada;cálida;no;sí;no;industrial
2943;no;sin música;brillante;no;sí;sí;moderno
2944;sí;calmada;tenue;no;sí;sí;rústico
2945;sí;sin música;tenue;no;no;sí;rústico
2946;no;sin música;tenue;sí;no;no;moderno
2947;no;calmada;tenue;sí;no;no;rústico
2948;no;sin música;cálida;sí;no;no;minimalista
2949;sí;calmada;cálida;sí;sí;no;minimalista
2950;no;calmada;brillante;no;no;sí;vintage
2951;no;sin música;tenue;sí;no;sí;industrial
2952;sí;alegre;brillante;sí;sí;no;industrial
2953;no;sin música;tenue;sí;sí;no;industrial
2954;sí;alegre;brillante;no;no;sí;moderno
2955;no;calmada;tenue;sí;no;sí;artístico
2956;sí;sin música;tenue;no;no;sí;vintage
2957;sí;calmada;cálida;sí;no;no;industrial
2958;no;calmada;tenue;sí;no;no;moderno
2959;no;alegre;cálida;sí;no;no;rústico
2960;no;alegre;brillante;no;sí;no;industrial
2961;no;alegre;cálida;sí;sí;sí;artístico
2962;sí;alegre;tenue;sí;no;sí;industrial
2963;no;calmada;brillante;no;sí;sí;vintage
2964;sí;calmada;tenue;sí;sí;sí;minimalista
2965;no;alegre;brillante;no;no;no;artístico
2966;no;sin música;tenue;sí;no;no;moderno
2967;no;calmada;brillante;sí;no;no;minimalista
2968;sí;sin música;tenue;no;no;no;moderno
2969;no;alegre;cálida;no;no;no;moderno
2970;no;sin música;brillante;no;no;no;minimalista
2971;no;alegre;tenue;sí;sí;sí;rústico
2972;no;calmada;brillante;no;sí;sí;moderno
2973;sí;calmada;cálida;sí;no;no;minimalista
2974;no;calmada;cálida;no;sí;no;moderno
2975;sí;sin música;brillante;sí;sí;sí;rústico
2976;no;sin música;brillante;sí;no;sí;vintage
2977;no;alegre;cálida;sí;sí;sí;industrial
2978;no;sin música;cálida;no;no;no;moderno
2979;sí;sin música;cálida;sí;sí;no;rústico
2980;no;alegre;cálida;sí;sí;no;artístico
2981;no;sin música;tenue;sí;no;sí;minimalista
2982;sí;alegre;cálida;sí;sí;no;minimalista
2983;no;alegre;brillante;no;no;no;moderno
2984;sí;alegre;brillante;sí;sí;no;industrial
2985;no;alegre;tenue;sí;sí;sí;vintage
2986;sí;alegre;tenue;sí;sí;sí;minimalista
2987;sí;alegre;cálida;sí;sí;sí;artístico
2988;no;alegre;brillante;no;no;no;vintage
2989;sí;sin música;cálida;no;no;sí;rústico
2990;no;alegre;brillante;sí;sí;no;vintage
2991;no;calmada;cálida;no;sí;sí;rústico
2992;no;sin música;brillante;no;no;no;moderno
2993;sí;calmada;tenue;sí;no;sí;rústico
2994;sí;alegre;brillante;no;sí;sí;moderno
2995;sí;sin música;cálida;no;no;no;rústico
2996;no;alegre;tenue;no;sí;no;industrial
2997;no;alegre;tenue;sí;sí;no;artístico
2998;no;alegre;brillante;no;no;no;minimalista
2999;sí;alegre;brillante;sí;sí;no;industrial
3000;no;alegre;brillante;sí;sí;no;moderno
3001;sí;alegre;cálida;no;sí;no;vintage
3002;sí;sin música;brillante;sí;sí;sí;artístico
3003;no;sin música;cálida;sí;sí;sí;artístico
3004;no;calmada;brillante;sí;no;no;vintage
3005;no;sin música;cálida;no;no;sí;moderno
3006;no;sin música;brillante;no;no;no;minimalista
3007;no;calmada;cálida;sí;no;sí;moderno
3008;sí;sin música;tenue;no;no;no;minimalista
3009;no;sin música;brillante;sí;no;no;moderno
3010;sí;calmada;tenue;sí;no;no;minimalista
3011;sí;sin música;cálida;sí;sí;no;vintage
3012;no;alegre;cálida;no;no;sí;industrial
3013;sí;sin música;tenue;sí;sí;no;moderno
3014;sí;sin música;tenue;sí;sí;sí;minimalista
3015;sí;sin música;cálida;no;no;no;vintage
3016;sí;calmada;brillante;sí;no;sí;vintage
3017;sí;alegre;brillante;sí;sí;no;industrial
3018;sí;calmada;cálida;no;sí;no;minimalista
3019;no;alegre;tenue;no;sí;no;rústico
3020;no;calmada;tenue;sí;no;no;rústico
3021;sí;calmada;tenue;no;no;no;moderno
3022;sí;alegre;tenue;no;no;no;rústico
3023;no;calmada;brillante;sí;no;no;moderno
3024;sí;sin música;cálida;sí;no;sí;rústico
3025;no;alegre;cálida;no;sí;sí;minimalista
3026;no;sin música;cálida;sí;no;sí;minimalista
3027;sí;calmada;brillante;sí;no;no;vintage
3028;no;sin música;brillante;sí;no;sí;rústico
3029;no;calmada;cálida;no;sí;no;moderno
3030;sí;calmada;brillante;no;no;no;industrial
3031;no;alegre;cálida;no;sí;sí;artístico
3032;sí;calmada;brillante;sí;no;no;minimalista
3033;sí;alegre;tenue;sí;no;sí;industrial
3034;no;sin música;cálida;sí;sí;no;rústico
3035;no;calmada;brillante;no;no;no;vintage
3036;no;alegre;tenue;no;no;no;artístico
3037;sí;sin música;cálida;no;sí;sí;rústico
3038;sí;alegre;cálida;sí;sí;sí;vintage
3039;sí;calmada;tenue;no;no;no;artístico
3040;no;sin música;cálida;sí;sí;sí;moderno
3041;sí;sin música;tenue;no;sí;no;artístico
3042;sí;calmada;cálida;sí;no;sí;industrial
3043;no;calmada;brillante;sí;sí;no;minimalista
3044;no;calmada;tenue;no;no;no;industrial
3045;sí;alegre;brillante;no;sí;sí;artístico
3046;no;alegre;brillante;no;no;sí;minimalista
3047;sí;sin música;brillante;no;no;no;minimalista
3048;sí;alegre;cálida;no;no;no;minimalista
3049;no;sin música;tenue;no;no;sí;moderno
3050;no;sin música;brillante;no;sí;sí;artístico
3051;no;calmada;tenue;no;sí;sí;industrial
3052;sí;sin música;brillante;no;sí;sí;vintage
3053;sí;sin música;tenue;sí;sí;no;artístico
3054;no;alegre;brillante;no;no;no;vintage
3055;no;calmada;brillante;sí;no;no;vintage
3056;sí;calmada;tenue;sí;no;sí;industrial
3057;sí;alegre;brillante;sí;no;no;minimalista
3058;sí;alegre;cálida;no;no;sí;moderno
3059;sí;sin música;cálida;sí;no;no;minimalista
3060;no;calmada;tenue;no;sí;sí;artístico
3061;no;calmada;brillante;no;no;no;minimalista
3062;no;calmada;tenue;sí;no;no;vintage
3063;no;alegre;brillante;no;no;sí;vintage
3064;sí;sin música;tenue;sí;sí;sí;moderno
3065;sí;alegre;brillante;no;sí;no;minimalista
3066;no;alegre;tenue;sí;sí;sí;moderno
3067;no;alegre;tenue;no;sí;sí;industrial
3068;no;calmada;cálida;no;no;sí;minimalista
3069;sí;calmada;brillante;no;no;no;vintage
3070;no;sin música;cálida;no;no;sí;industrial
3071;no;alegre;cálida;sí;no;sí;artístico
3072;no;calmada;cálida;no;sí;sí;rústico
3073;no;alegre;brillante;sí;sí;no;minimalista
3074;sí;calmada;tenue;no;no;no;moderno
3075;sí;alegre;brillante;no;no;sí;industrial
3076;sí;calmada;brillante;no;sí;sí;moderno
3077;sí;alegre;cálida;sí;no;no;industrial
3078;no;calmada;brillante;sí;sí;sí;moderno
3079;sí;calmada;cálida;sí;no;sí;industrial
3080;no;alegre;tenue;no;sí;no;rústico
3081;no;alegre;cálida;sí;sí;no;industrial
3082;no;sin música;brillante;no;sí;no;minimalista
3083;sí;calmada;cálida;no;no;sí;minimalista
3084;sí;calmada;brillante;sí;sí;no;moderno
3085;sí;sin música;cálida;no;sí;no;industrial
3086;sí;calmada;brillante;sí;sí;no;artístico
3087;sí;alegre;tenue;no;sí;no;rústico
3088;sí;sin música;tenue;no;no;sí;moderno
3089;no;calmada;brillante;no;no;no;moderno
3090;sí;calmada;cálida;no;sí;sí;vintage
3091;no;calmada;brillante;no;sí;sí;vintage
3092;no;alegre;tenue;sí;sí;sí;moderno
3093;no;calmada;cálida;no;no;sí;industrial
3094;no;alegre;tenue;sí;no;sí;rústico
3095;sí;sin música;cálida;sí;sí;no;vintage
3096;sí;sin música;tenue;no;no;no;minimalista
3097;no;sin música;tenue;no;no;sí;artístico
3098;sí;alegre;cálida;sí;no;no;rústico
3099;no;sin música;brillante;sí;no;no;rústico
3100;sí;calmada;cálida;no;sí;no;minimalista
3101;no;alegre;tenue;no;sí;sí;rústico
3102;sí;alegre;tenue;no;sí;no;moderno
3103;sí;calmada;brillante;no;sí;no;artístico
3104;no;calmada;tenue;no;no;sí;rústico
3105;no;calmada;brillante;sí;no;no;industrial
3106;no;calmada;brillante;sí;sí;sí;moderno
3107;sí;sin música;cálida;no;sí;no;industrial
3108;no;calmada;tenue;no;no;no;artístico
3109;no;alegre;brillante;sí;no;no;industrial
3110;no;calmada;cálida;sí;no;no;rústico
3111;no;calmada;tenue;sí;sí;sí;industrial
3112;sí;alegre;tenue;sí;sí;no;moderno
3113;sí;alegre;brillante;no;sí;no;vintage
3114;no;sin música;cálida;sí;sí;no;rústico
3115;no;alegre;brillante;no;sí;sí;artístico
3116;no;calmada;tenue;no;sí;sí;moderno
3117;sí;calmada;cálida;sí;no;sí;minimalista
3118;no;alegre;cálida;no;sí;sí;rústico
3119;sí;alegre;tenue;no;no;sí;minimalista
3120;sí;sin música;cálida;no;sí;sí;vintage
3121;sí;alegre;cálida;no;no;no;vintage
3122;no;alegre;brillante;no;no;sí;minimalista
3123;sí;alegre;brillante;sí;sí;no;rústico
3124;sí;calmada;tenue;no;sí;sí;industrial
3125;sí;calmada;cálida;no;no;no;vintage
3126;sí;sin música;cálida;sí;no;no;moderno
3127;sí;sin música;cálida;no;no;sí;vintage
3128;no;sin música;brillante;sí;no;sí;rústico
3129;no;calmada;tenue;no;sí;sí;rústico
3130;sí;alegre;cálida;sí;sí;no;vintage
3131;no;alegre;tenue;no;no;sí;moderno
3132;sí;sin música;tenue;no;sí;sí;vintage
3133;sí;sin música;brillante;no;sí;no;rústico
3134;no;alegre;brillante;no;sí;no;moderno
3135;no;sin música;brillante;sí;sí;no;artístico
3136;sí;alegre;cálida;no;no;sí;vintage
3137;no;alegre;cálida;no;no;sí;rústico
3138;no;calmada;brillante;no;no;no;moderno
3139;no;sin música;cálida;no;no;no;minimalista
3140;sí;calmada;cálida;no;no;sí;artístico
3141;sí;calmada;tenue;no;no;sí;vintage
3142;sí;alegre;tenue;sí;sí;no;minimalista
3143;no;sin música;cálida;no;sí;sí;minimalista
3144;no;calmada;tenue;no;no;no;moderno
3145;sí;sin música;brillante;no;sí;sí;artístico
3146;no;sin música;cálida;sí;no;no;artístico
3147;sí;alegre;cálida;no;sí;no;artístico
3148;sí;calmada;cálida;sí;sí;sí;minimalista
3149;no;alegre;brillante;sí;no;no;artístico
3150;sí;sin música;cálida;no;sí;no;artístico
3151;no;calmada;tenue;sí;no;no;vintage
3152;no;calmada;cálida;no;sí;sí;artístico
3153;sí;alegre;tenue;sí;no;no;rústico
3154;sí;alegre;cálida;no;sí;no;rústico
3155;no;alegre;tenue;no;sí;no;minimalista
3156;sí;alegre;tenue;sí;no;sí;industrial
3157;no;alegre;brillante;no;no;no;minimalista
3158;sí;sin música;brillante;sí;no;sí;vintage
3159;sí;sin música;cálida;sí;sí;no;vintage
3160;sí;sin música;cálida;sí;sí;sí;minimalista
3161;sí;calmada;cálida;sí;sí;sí;rústico
3162;no;calmada;brillante;sí;sí;no;moderno
3163;no;sin música;tenue;sí;no;no;minimalista
3164;sí;sin música;tenue;sí;no;no;artístico
3165;sí;calmada;cálida;no;no;sí;artístico
3166;sí;sin música;brillante;sí;no;sí;industrial
3167;no;calmada;cálida;sí;sí;no;rústico
3168;no;calmada;cálida;sí;sí;sí;moderno
3169;sí;calmada;tenue;sí;no;no;vintage
3170;sí;alegre;brillante;sí;sí;sí;moderno
3171;no;sin música;brillante;sí;sí;sí;industrial
3172;sí;sin música;cálida;sí;no;sí;vintage
3173;no;calmada;brillante;no;no;no;industrial
3174;sí;sin música;tenue;no;no;sí;moderno
3175;sí;alegre;tenue;sí;sí;sí;minimalista
3176;sí;calmada;cálida;sí;no;no;moderno
3177;sí;sin música;brillante;no;sí;no;moderno
3178;sí;sin música;brillante;sí;no;no;moderno
3179;no;calmada;brillante;sí;sí;no;industrial
3180;no;sin música;cálida;no;no;sí;rústico
3181;sí;sin música;brillante;no;no;sí;industrial
3182;sí;sin música;cálida;sí;no;no;rústico
3183;sí;alegre;cálida;no;no;no;vintage
3184;no;calmada;tenue;sí;no;no;moderno
3185;no;calmada;tenue;no;sí;no;artístico
3186;sí;calmada;tenue;sí;no;no;rústico
3187;sí;alegre;brillante;sí;sí;sí;minimalista
3188;sí;alegre;cálida;sí;sí;no;moderno
3189;sí;alegre;brillante;no;sí;no;moderno
3190;no;sin música;cálida;no;sí;no;artístico
3191;sí;sin música;tenue;no;sí;sí;rústico
3192;sí;calmada;cálida;sí;sí;sí;moderno
3193;no;alegre;brillante;no;sí;no;moderno
3194;sí;sin música;cálida;sí;sí;sí;rústico
3195;no;alegre;brillante;sí;no;no;minimalista
3196;sí;sin música;tenue;sí;sí;no;vintage
3197;sí;calmada;brillante;no;no;sí;minimalista
3198;no;alegre;brillante;sí;sí;no;artístico
3199;sí;alegre;tenue;sí;no;sí;industrial
3200;no;alegre;brillante;no;no;no;rústico
3201;sí;calmada;brillante;sí;sí;no;vintage
3202;no;alegre;cálida;no;sí;sí;minimalista
3203;sí;alegre;cálida;sí;sí;no;minimalista
3204;sí;alegre;tenue;sí;no;no;rústico
3205;sí;calmada;tenue;no;sí;sí;artístico
3206;no;sin música;brillante;sí;no;no;artístico
3207;no;alegre;tenue;sí;no;no;minimalista
3208;no;alegre;cálida;no;no;no;industrial
3209;sí;calmada;brillante;sí;no;sí;artístico
3210;no;calmada;cálida;no;sí;sí;vintage
3211;no;sin música;cálida;sí;sí;sí;artístico
3212;no;sin música;cálida;sí;no;sí;moderno
3213;sí;calmada;brillante;sí;no;sí;minimalista
3214;sí;calmada;tenue;sí;sí;sí;industrial
3215;no;calmada;cálida;sí;no;no;artístico
3216;no;sin música;cálida;sí;no;no;vintage
3217;sí;alegre;tenue;no;no;no;rústico
3218;sí;calmada;tenue;sí;sí;no;artístico
3219;no;alegre;cálida;no;no;no;vintage
3220;no;calmada;tenue;no;sí;sí;vintage
3221;no;calmada;tenue;no;sí;sí;industrial
3222;sí;calmada;tenue;sí;no;sí;rústico
3223;no;sin música;brillante;no;no;no;moderno
3224;sí;calmada;tenue;no;sí;no;vintage
3225;sí;alegre;tenue;sí;no;no;minimalista
3226;no;calmada;brillante;no;sí;no;vintage
3227;no;sin música;brillante;no;no;sí;minimalista
3228;no;alegre;brillante;no;no;no;minimalista
3229;no;sin música;brillante;sí;sí;no;rústico
3230;sí;alegre;brillante;no;sí;no;rústico
3231;sí;alegre;brillante;sí;no;sí;rústico
3232;no;sin música;brillante;sí;sí;no;minimalista
3233;sí;alegre;cálida;sí;no;no;rústico
3234;sí;alegre;tenue;no;no;sí;moderno
3235;no;calmada;cálida;no;no;sí;rústico
3236;no;alegre;cálida;no;no;no;industrial
3237;no;alegre;cálida;no;no;sí;industrial
3238;no;sin música;tenue;no;sí;no;vintage
3239;sí;sin música;brillante;no;sí;no;minimalista
3240;sí;alegre;cálida;no;no;no;vintage
3241;no;calmada;tenue;no;no;no;rústico
3242;no;sin música;brillante;sí;sí;no;vintage
3243;sí;calmada;tenue;sí;no;sí;rústico
3244;no;sin música;cálida;sí;no;no;vintage
3245;sí;calmada;cálida;sí;sí;no;minimalista
3246;sí;alegre;cálida;no;sí;sí;moderno
3247;no;sin música;brillante;no;sí;sí;rústico
3248;sí;calmada;cálida;sí;sí;sí;rústico
3249;no;calmada;cálida;no;no;no;moderno
3250;sí;alegre;tenue;no;sí;no;moderno
3251;sí;alegre;cálida;no;no;no;industrial
3252;sí;sin música;brillante;sí;sí;sí;vintage
3253;sí;sin música;brillante;sí;sí;no;industrial
3254;sí;sin música;brillante;sí;sí;sí;moderno
3255;no;alegre;brillante;sí;sí;sí;moderno
3256;no;sin música;cálida;no;no;no;artístico
3257;sí;sin música;cálida;sí;sí;sí;minimalista
3258;sí;calmada;brillante;sí;sí;no;industrial
3259;sí;sin música;brillante;sí;sí;sí;rústico
3260;no;calmada;cálida;sí;sí;sí;minimalista
3261;no;sin música;tenue;sí;no;sí;artístico
3262;no;alegre;tenue;no;no;sí;moderno
3263;no;calmada;tenue;no;no;no;rústico
3264;no;calmada;cálida;no;no;sí;industrial
3265;no;calmada;brillante;sí;sí;no;industrial
3266;no;alegre;cálida;sí;no;sí;vintage
3267;no;sin música;cálida;sí;no;no;vintage
3268;no;sin música;brillante;sí;no;sí;rústico
3269;no;calmada;cálida;sí;sí;sí;industrial
3270;no;alegre;tenue;sí;no;sí;artístico
3271;sí;calmada;brillante;no;sí;sí;artístico
3272;no;sin música;tenue;no;sí;no;vintage
3273;sí;calmada;tenue;no;no;sí;rústico
3274;no;sin música;tenue;sí;no;no;minimalista
3275;sí;alegre;tenue;no;no;no;industrial
3276;sí;calmada;tenue;no;no;no;industrial
3277;sí;alegre;brillante;sí;sí;no;artístico
3278;sí;sin música;tenue;sí;no;sí;moderno
3279;no;alegre;brillante;sí;no;no;rústico
3280;no;sin música;brillante;no;no;no;artístico
3281;sí;alegre;brillante;sí;sí;no;vintage
3282;sí;alegre;tenue;no;sí;sí;industrial
3283;no;calmada;tenue;no;no;sí;moderno
3284;no;calmada;brillante;no;no;sí;minimalista
3285;no;alegre;brillante;sí;sí;no;rústico
3286;no;alegre;cálida;sí;sí;sí;artístico
3287;no;calmada;brillante;no;no;sí;rústico
3288;sí;alegre;cálida;sí;sí;no;minimalista
3289;sí;alegre;cálida;sí;no;no;industrial
3290;sí;sin música;tenue;sí;no;no;minimalista
3291;sí;calmada;cálida;no;sí;no;artístico
3292;sí;sin música;brillante;sí;sí;no;rústico
3293;no;alegre;tenue;no;sí;sí;rústico
3294;sí;calmada;tenue;sí;no;sí;minimalista
3295;sí;sin música;cálida;sí;sí;no;vintage
3296;sí;sin música;cálida;no;no;sí;minimalista
3297;sí;alegre;cálida;sí;sí;sí;vintage
3298;no;calmada;tenue;no;sí;sí;moderno
3299;no;alegre;brillante;sí;no;sí;industrial
3300;sí;alegre;cálida;no;no;no;minimalista
3301;no;calmada;brillante;sí;sí;sí;industrial
3302;no;calmada;tenue;no;sí;no;artístico
3303;sí;calmada;cálida;no;no;sí;rústico
3304;sí;alegre;brillante;sí;sí;no;vintage
3305;sí;alegre;tenue;sí;sí;sí;industrial
3306;sí;sin música;brillante;no;no;no;artístico
3307;sí;sin música;tenue;sí;sí;sí;vintage
3308;no;sin música;tenue;sí;no;sí;vintage
3309;sí;alegre;cálida;sí;no;no;minimalista
3310;no;calmada;tenue;no;no;no;artístico
3311;no;sin música;tenue;no;sí;no;vintage
3312;no;alegre;tenue;sí;no;no;minimalista
3313;sí;calmada;tenue;sí;no;sí;industrial
3314;sí;sin música;brillante;sí;no;no;minimalista
3315;sí;calmada;tenue;no;no;sí;moderno
3316;sí;sin música;tenue;sí;sí;sí;moderno
3317;no;alegre;brillante;sí;no;sí;moderno
3318;no;sin música;tenue;no;sí;no;rústico
3319;no;calmada;cálida;sí;no;sí;rústico
3320;sí;sin música;tenue;no;sí;no;minimalista
3321;sí;alegre;brillante;no;sí;no;industrial
3322;sí;calmada;cálida;sí;no;sí;industrial
3323;no;alegre;brillante;no;no;sí;vintage
3324;no;calmada;tenue;sí;no;sí;rústico
3325;sí;sin música;cálida;no;sí;no;vintage
3326;no;calmada;cálida;no;sí;sí;minimalista
3327;no;sin música;brillante;no;sí;sí;rústico
3328;no;calmada;brillante;sí;sí;sí;rústico
3329;sí;calmada;brillante;no;no;no;vintage
3330;sí;calmada;cálida;no;no;sí;artístico
3331;sí;calmada;cálida;sí;no;sí;moderno
3332;no;alegre;tenue;sí;no;no;industrial
3333;no;calmada;brillante;no;sí;no;minimalista
3334;no;sin música;brillante;no;sí;no;industrial
3335;sí;alegre;brillante;no;no;sí;artístico
3336;no;alegre;brillante;no;sí;sí;rústico
3337;sí;sin música;brillante;no;no;sí;minimalista
3338;no;alegre;brillante;sí;no;no;minimalista
3339;no;calmada;brillante;sí;no;no;artístico
3340;sí;calmada;tenue;sí;no;sí;minimalista
3341;no;calmada;brillante;sí;sí;no;minimalista
3342;no;alegre;cálida;sí;sí;sí;artístico
3343;no;calmada;brillante;no;no;no;moderno
3344;sí;alegre;tenue;no;no;no;minimalista
3345;no;alegre;tenue;sí;sí;sí;moderno
3346;sí;sin música;brillante;no;no;sí;rústico
3347;no;calmada;cálida;sí;sí;sí;artístico
3348;no;calmada;brillante;sí;sí;no;vintage
3349;no;calmada;cálida;no;no;sí;artístico
3350;sí;alegre;brillante;no;no;sí;artístico
3351;sí;alegre;tenue;no;no;sí;industrial
3352;no;sin música;brillante;no;sí;no;moderno
3353;no;calmada;tenue;no;sí;no;minimalista
3354;no;alegre;brillante;sí;sí;no;industrial
3355;sí;sin música;tenue;sí;no;sí;industrial
3356;sí;calmada;cálida;sí;sí;sí;industrial
3357;sí;calmada;brillante;sí;sí;sí;industrial
3358;sí;calmada;brillante;no;no;sí;rústico
3359;sí;sin música;tenue;no;no;no;industrial
