cafeteria_id;hora_apertura;hora_cierre;dias_abre
3372;14:00;16:00;Lunes-Domingo
3373;16:00;17:00;Lunes-Viernes
3374;07:00;08:00;Lunes-Domingo
3375;04:00;07:00;Lunes-Domingo
3376;00:00;03:00;Lunes-Domingo
3377;11:00;12:00;Lunes-Domingo
3378;13:00;14:00;Lunes-Sábado
3379;13:00;16:00;Lunes-Viernes
3380;14:00;17:00;Lunes-Domingo
3381;13:00;15:00;Lunes-Viernes
3382;17:00;18:00;Lunes-Sábado
3383;15:00;20:00;Lunes-Viernes
3384;23:00;24:00;Lunes-Viernes
3385;17:00;21:00;Lunes-Domingo
3386;09:00;13:00;Lunes-Viernes
3387;15:00;16:00;Lunes-Domingo
3388;01:00;04:00;Lunes-Sábado
3389;12:00;15:00;Lunes-Viernes
3390;14:00;16:00;Lunes-Viernes
3391;13:00;14:00;Lunes-Sábado
3392;19:00;21:00;Lunes-Viernes
3393;20:00;21:00;Lunes-Viernes
3394;12:00;16:00;Lunes-Domingo
3395;18:00;21:00;Lunes-Sábado
3396;14:00;17:00;Lunes-Viernes
3397;19:00;23:00;Lunes-Viernes
3398;00:00;24:00;Lunes-Sábado
3399;15:00;17:00;Lunes-Sábado
3400;08:00;10:00;Lunes-Domingo
3401;20:00;23:00;Lunes-Viernes
3402;22:00;23:00;Lunes-Viernes
3403;00:00;01:00;Lunes-Sábado
3404;21:00;24:00;Lunes-Viernes
3405;08:00;11:00;Lunes-Viernes
3406;10:00;11:00;Lunes-Viernes
3407;17:00;18:00;Lunes-Viernes
3408;09:00;10:00;Lunes-Sábado
3409;12:00;13:00;Lunes-Viernes
3410;05:00;06:00;Lunes-Sábado
3411;08:00;09:00;Lunes-Domingo
3412;03:00;04:00;Lunes-Domingo
3413;18:00;22:00;Lunes-Domingo
3414;11:00;12:00;Lunes-Sábado
3415;22:00;23:00;Lunes-Domingo
3416;06:00;07:00;Lunes-Sábado
3417;05:00;07:00;Lunes-Domingo
3418;12:00;15:00;Lunes-Viernes
3419;20:00;24:00;Lunes-Sábado
3420;09:00;11:00;Lunes-Viernes
3421;16:00;17:00;Lunes-Sábado
3422;13:00;16:00;Lunes-Domingo
3423;23:00;24:00;Lunes-Domingo
3424;10:00;12:00;Lunes-Viernes
3425;14:00;16:00;Lunes-Domingo
3426;00:00;24:00;Lunes-Domingo
3427;04:00;06:00;Lunes-Sábado
3428;12:00;15:00;Lunes-Sábado
3429;02:00;04:00;Lunes-Viernes
3430;16:00;17:00;Lunes-Sábado
3431;17:00;19:00;Lunes-Sábado
3432;10:00;12:00;Lunes-Viernes
3433;20:00;23:00;Lunes-Sábado
3434;22:00;23:00;Lunes-Sábado
3435;12:00;15:00;Lunes-Domingo
3436;19:00;21:00;Lunes-Domingo
3437;08:00;11:00;Lunes-Sábado
3438;08:00;11:00;Lunes-Domingo
3439;09:00;10:00;Lunes-Sábado
3440;00:00;24:00;Lunes-Viernes
3441;00:00;06:00;Lunes-Sábado
3442;06:00;07:00;Lunes-Domingo
3443;17:00;22:00;Lunes-Viernes
3444;00:00;24:00;Lunes-Sábado
3445;00:00;04:00;Lunes-Domingo
3446;09:00;12:00;Lunes-Domingo
3447;00:00;24:00;Lunes-Viernes
3448;10:00;11:00;Lunes-Sábado
3449;13:00;15:00;Lunes-Domingo
3450;21:00;23:00;Lunes-Sábado
3451;02:00;05:00;Lunes-Domingo
3452;11:00;12:00;Lunes-Viernes
3453;00:00;24:00;Lunes-Sábado
3454;08:00;11:00;Lunes-Viernes
3455;08:00;12:00;Lunes-Viernes
3456;00:00;24:00;Lunes-Domingo
3457;19:00;24:00;Lunes-Viernes
3458;09:00;12:00;Lunes-Viernes
3459;00:00;24:00;Lunes-Domingo
3460;00:00;24:00;Lunes-Domingo
3461;04:00;07:00;Lunes-Viernes
3462;07:00;09:00;Lunes-Domingo
3463;10:00;11:00;Lunes-Sábado
3464;13:00;16:00;Lunes-Viernes
3465;16:00;20:00;Lunes-Viernes
3466;17:00;22:00;Lunes-Domingo
3467;19:00;20:00;Lunes-Viernes
3468;18:00;19:00;Lunes-Sábado
3469;08:00;14:00;Lunes-Sábado
3470;01:00;05:00;Lunes-Viernes
3471;12:00;16:00;Lunes-Domingo
3472;12:00;14:00;Lunes-Viernes
3473;00:00;01:00;Lunes-Sábado
3474;06:00;07:00;Lunes-Domingo
3475;20:00;24:00;Lunes-Viernes
3476;16:00;17:00;Lunes-Sábado
3477;17:00;21:00;Lunes-Sábado
3478;03:00;06:00;Lunes-Domingo
3479;08:00;11:00;Lunes-Sábado
3480;13:00;16:00;Lunes-Domingo
3481;16:00;17:00;Lunes-Sábado
3482;16:00;17:00;Lunes-Sábado
3483;08:00;12:00;Lunes-Sábado
3484;12:00;13:00;Lunes-Viernes
3485;12:00;13:00;Lunes-Viernes
3486;08:00;10:00;Lunes-Sábado
3487;02:00;05:00;Lunes-Viernes
3488;07:00;12:00;Lunes-Sábado
3489;09:00;12:00;Lunes-Sábado
3490;08:00;13:00;Lunes-Viernes
3491;05:00;07:00;Lunes-Viernes
3492;23:00;24:00;Lunes-Domingo
3493;21:00;22:00;Lunes-Domingo
3494;16:00;19:00;Lunes-Sábado
3495;08:00;12:00;Lunes-Domingo
3496;17:00;19:00;Lunes-Sábado
3497;15:00;17:00;Lunes-Sábado
3498;11:00;14:00;Lunes-Domingo
3499;15:00;17:00;Lunes-Sábado
3500;12:00;16:00;Lunes-Domingo
3501;13:00;18:00;Lunes-Domingo
3502;02:00;06:00;Lunes-Viernes
3503;20:00;21:00;Lunes-Viernes
3504;18:00;20:00;Lunes-Sábado
3505;15:00;17:00;Lunes-Sábado
3506;10:00;11:00;Lunes-Domingo
3507;19:00;21:00;Lunes-Sábado
3508;10:00;12:00;Lunes-Viernes
3509;06:00;07:00;Lunes-Sábado
3510;12:00;15:00;Lunes-Viernes
3511;10:00;11:00;Lunes-Sábado
3512;00:00;24:00;Lunes-Sábado
3513;17:00;22:00;Lunes-Viernes
3514;03:00;07:00;Lunes-Domingo
3515;07:00;12:00;Lunes-Viernes
3516;12:00;18:00;Lunes-Domingo
3517;07:00;13:00;Lunes-Viernes
3518;18:00;24:00;Lunes-Sábado
3519;08:00;11:00;Lunes-Sábado
3520;10:00;16:00;Lunes-Viernes
3521;02:00;07:00;Lunes-Viernes
3522;13:00;14:00;Lunes-Viernes
3523;06:00;07:00;Lunes-Sábado
3524;10:00;12:00;Lunes-Domingo
3525;11:00;12:00;Lunes-Viernes
3526;17:00;20:00;Lunes-Viernes
3527;17:00;18:00;Lunes-Viernes
3528;18:00;24:00;Lunes-Viernes
3529;18:00;20:00;Lunes-Domingo
3530;01:00;07:00;Lunes-Viernes
3531;09:00;10:00;Lunes-Domingo
3532;15:00;17:00;Lunes-Domingo
3533;05:00;07:00;Lunes-Viernes
3534;13:00;16:00;Lunes-Domingo
3535;16:00;17:00;Lunes-Domingo
3536;02:00;03:00;Lunes-Sábado
3537;08:00;11:00;Lunes-Viernes
3538;00:00;02:00;Lunes-Viernes
3539;20:00;22:00;Lunes-Sábado
3540;00:00;24:00;Lunes-Domingo
3541;15:00;16:00;Lunes-Sábado
3542;11:00;12:00;Lunes-Viernes
3543;14:00;17:00;Lunes-Domingo
3544;18:00;19:00;Lunes-Sábado
3545;00:00;24:00;Lunes-Sábado
3546;09:00;11:00;Lunes-Sábado
3547;22:00;24:00;Lunes-Sábado
3548;20:00;21:00;Lunes-Viernes
3549;08:00;10:00;Lunes-Sábado
3550;17:00;18:00;Lunes-Viernes
3551;08:00;11:00;Lunes-Viernes
3552;10:00;12:00;Lunes-Viernes
3553;12:00;16:00;Lunes-Viernes
3554;11:00;15:00;Lunes-Domingo
3555;20:00;23:00;Lunes-Viernes
3556;15:00;16:00;Lunes-Viernes
3557;10:00;11:00;Lunes-Viernes
3558;09:00;11:00;Lunes-Sábado
3559;16:00;17:00;Lunes-Domingo
3560;13:00;16:00;Lunes-Sábado
3561;09:00;11:00;Lunes-Sábado
3562;00:00;05:00;Lunes-Domingo
3563;17:00;21:00;Lunes-Sábado
3564;21:00;23:00;Lunes-Domingo
3565;14:00;15:00;Lunes-Sábado
3566;00:00;24:00;Lunes-Sábado
3567;14:00;17:00;Lunes-Sábado
3568;09:00;11:00;Lunes-Viernes
3569;23:00;24:00;Lunes-Sábado
3570;06:00;07:00;Lunes-Sábado
3571;00:00;24:00;Lunes-Viernes
3572;18:00;21:00;Lunes-Viernes
3573;00:00;02:00;Lunes-Sábado
3574;19:00;21:00;Lunes-Domingo
3575;05:00;07:00;Lunes-Sábado
3576;17:00;21:00;Lunes-Domingo
3577;18:00;20:00;Lunes-Sábado
3578;02:00;03:00;Lunes-Viernes
3579;12:00;15:00;Lunes-Viernes
3580;02:00;05:00;Lunes-Viernes
3581;21:00;24:00;Lunes-Domingo
3582;03:00;05:00;Lunes-Viernes
3583;18:00;19:00;Lunes-Sábado
3584;04:00;07:00;Lunes-Sábado
3585;17:00;19:00;Lunes-Viernes
3586;11:00;12:00;Lunes-Domingo
3587;21:00;23:00;Lunes-Sábado
3588;19:00;20:00;Lunes-Viernes
3589;10:00;11:00;Lunes-Sábado
3590;16:00;17:00;Lunes-Domingo
3591;14:00;15:00;Lunes-Domingo
3592;00:00;03:00;Lunes-Viernes
3593;17:00;22:00;Lunes-Sábado
3594;12:00;14:00;Lunes-Sábado
3595;02:00;06:00;Lunes-Domingo
3596;08:00;10:00;Lunes-Sábado
3597;10:00;11:00;Lunes-Viernes
3598;19:00;22:00;Lunes-Domingo
3599;09:00;12:00;Lunes-Domingo
3600;10:00;11:00;Lunes-Domingo
3601;09:00;10:00;Lunes-Sábado
3602;10:00;11:00;Lunes-Viernes
3603;14:00;16:00;Lunes-Domingo
3604;17:00;20:00;Lunes-Domingo
3605;17:00;21:00;Lunes-Domingo
3606;06:00;07:00;Lunes-Sábado
3607;00:00;24:00;Lunes-Viernes
3608;17:00;19:00;Lunes-Sábado
3609;12:00;13:00;Lunes-Domingo
3610;06:00;07:00;Lunes-Sábado
3611;03:00;07:00;Lunes-Sábado
3612;10:00;11:00;Lunes-Sábado
3613;23:00;24:00;Lunes-Sábado
3614;16:00;17:00;Lunes-Viernes
3615;18:00;19:00;Lunes-Domingo
3616;19:00;21:00;Lunes-Sábado
3617;12:00;13:00;Lunes-Sábado
3618;05:00;06:00;Lunes-Viernes
3619;02:00;05:00;Lunes-Sábado
3620;19:00;21:00;Lunes-Viernes
3621;16:00;17:00;Lunes-Viernes
3622;08:00;12:00;Lunes-Viernes
3623;11:00;12:00;Lunes-Domingo
3624;17:00;23:00;Lunes-Sábado
3625;17:00;23:00;Lunes-Sábado
3626;02:00;04:00;Lunes-Domingo
3627;18:00;22:00;Lunes-Sábado
3628;02:00;05:00;Lunes-Sábado
3629;00:00;24:00;Lunes-Viernes
3630;21:00;23:00;Lunes-Sábado
3631;12:00;17:00;Lunes-Sábado
3632;23:00;24:00;Lunes-Domingo
3633;02:00;07:00;Lunes-Viernes
3634;10:00;11:00;Lunes-Domingo
3635;06:00;07:00;Lunes-Sábado
3636;09:00;12:00;Lunes-Viernes
3637;15:00;20:00;Lunes-Sábado
3638;04:00;05:00;Lunes-Domingo
3639;08:00;10:00;Lunes-Domingo
3640;13:00;14:00;Lunes-Sábado
3641;22:00;24:00;Lunes-Sábado
3642;22:00;23:00;Lunes-Domingo
3643;15:00;16:00;Lunes-Domingo
3644;15:00;16:00;Lunes-Sábado
3645;12:00;16:00;Lunes-Viernes
3646;06:00;07:00;Lunes-Viernes
3647;04:00;07:00;Lunes-Viernes
3648;13:00;17:00;Lunes-Viernes
3649;17:00;18:00;Lunes-Viernes
3650;11:00;12:00;Lunes-Viernes
3651;11:00;12:00;Lunes-Sábado
3652;00:00;24:00;Lunes-Sábado
3653;12:00;15:00;Lunes-Viernes
3654;08:00;11:00;Lunes-Domingo
3655;05:00;07:00;Lunes-Domingo
3656;20:00;21:00;Lunes-Domingo
3657;14:00;16:00;Lunes-Viernes
3658;09:00;12:00;Lunes-Viernes
3659;00:00;03:00;Lunes-Sábado
3660;09:00;10:00;Lunes-Domingo
3661;22:00;23:00;Lunes-Sábado
3662;08:00;10:00;Lunes-Domingo
3663;01:00;03:00;Lunes-Domingo
3664;23:00;24:00;Lunes-Sábado
3665;12:00;17:00;Lunes-Domingo
3666;23:00;24:00;Lunes-Viernes
3667;12:00;13:00;Lunes-Viernes
3668;10:00;11:00;Lunes-Sábado
3669;10:00;11:00;Lunes-Domingo
3670;08:00;09:00;Lunes-Sábado
3671;09:00;11:00;Lunes-Sábado
3672;21:00;22:00;Lunes-Domingo
3673;18:00;20:00;Lunes-Viernes
3674;17:00;21:00;Lunes-Viernes
3675;03:00;06:00;Lunes-Viernes
3676;00:00;02:00;Lunes-Domingo
3677;08:00;11:00;Lunes-Viernes
3678;14:00;16:00;Lunes-Sábado
3679;12:00;17:00;Lunes-Viernes
3680;08:00;12:00;Lunes-Sábado
3681;08:00;11:00;Lunes-Sábado
3682;06:00;07:00;Lunes-Viernes
3683;16:00;17:00;Lunes-Domingo
3684;11:00;12:00;Lunes-Sábado
3685;19:00;21:00;Lunes-Domingo
3686;21:00;22:00;Lunes-Viernes
3687;00:00;24:00;Lunes-Sábado
3688;00:00;24:00;Lunes-Viernes
3689;12:00;16:00;Lunes-Domingo
3690;23:00;24:00;Lunes-Domingo
3691;16:00;17:00;Lunes-Viernes
3692;18:00;23:00;Lunes-Sábado
3693;15:00;16:00;Lunes-Domingo
3694;18:00;23:00;Lunes-Sábado
3695;14:00;16:00;Lunes-Viernes
3696;23:00;24:00;Lunes-Sábado
3697;00:00;24:00;Lunes-Domingo
3698;06:00;07:00;Lunes-Domingo
3699;00:00;06:00;Lunes-Viernes
3700;14:00;20:00;Lunes-Domingo
3701;05:00;07:00;Lunes-Viernes
3702;16:00;19:00;Lunes-Domingo
3703;06:00;07:00;Lunes-Viernes
3704;08:00;13:00;Lunes-Viernes
3705;14:00;17:00;Lunes-Sábado
3706;01:00;03:00;Lunes-Sábado
3707;12:00;17:00;Lunes-Viernes
3708;03:00;04:00;Lunes-Domingo
3709;20:00;21:00;Lunes-Sábado
3710;12:00;15:00;Lunes-Sábado
3711;16:00;17:00;Lunes-Sábado
3712;05:00;07:00;Lunes-Sábado
3713;22:00;24:00;Lunes-Viernes
3714;13:00;17:00;Lunes-Sábado
3715;03:00;04:00;Lunes-Domingo
3716;04:00;05:00;Lunes-Sábado
3717;06:00;07:00;Lunes-Domingo
3718;02:00;06:00;Lunes-Domingo
3719;01:00;02:00;Lunes-Viernes
3720;12:00;17:00;Lunes-Sábado
3721;12:00;17:00;Lunes-Domingo
3722;00:00;24:00;Lunes-Domingo
3723;10:00;11:00;Lunes-Sábado
3724;11:00;12:00;Lunes-Sábado
3725;02:00;06:00;Lunes-Sábado
3726;18:00;19:00;Lunes-Sábado
3727;16:00;17:00;Lunes-Sábado
3728;18:00;21:00;Lunes-Viernes
3729;08:00;12:00;Lunes-Domingo
3730;15:00;21:00;Lunes-Sábado
3731;08:00;14:00;Lunes-Viernes
3732;08:00;13:00;Lunes-Viernes
3733;13:00;15:00;Lunes-Domingo
3734;16:00;17:00;Lunes-Domingo
3735;10:00;14:00;Lunes-Viernes
3736;10:00;12:00;Lunes-Viernes
3737;16:00;17:00;Lunes-Sábado
3738;10:00;11:00;Lunes-Sábado
3739;11:00;12:00;Lunes-Domingo
3740;12:00;17:00;Lunes-Domingo
3741;00:00;24:00;Lunes-Domingo
3742;20:00;21:00;Lunes-Domingo
3743;14:00;15:00;Lunes-Domingo
3744;12:00;13:00;Lunes-Viernes
3745;08:00;11:00;Lunes-Sábado
3746;15:00;16:00;Lunes-Sábado
3747;16:00;17:00;Lunes-Domingo
3748;11:00;12:00;Lunes-Domingo
3749;01:00;02:00;Lunes-Domingo
3750;13:00;16:00;Lunes-Viernes
3751;11:00;12:00;Lunes-Domingo
3752;08:00;10:00;Lunes-Domingo
3753;19:00;20:00;Lunes-Sábado
3754;20:00;22:00;Lunes-Domingo
3755;19:00;22:00;Lunes-Viernes
3756;04:00;05:00;Lunes-Sábado
3757;14:00;16:00;Lunes-Domingo
3758;18:00;21:00;Lunes-Domingo
3759;10:00;12:00;Lunes-Domingo
3760;03:00;07:00;Lunes-Viernes
3761;13:00;16:00;Lunes-Domingo
3762;17:00;20:00;Lunes-Domingo
3763;12:00;15:00;Lunes-Viernes
3764;01:00;05:00;Lunes-Sábado
3765;17:00;20:00;Lunes-Sábado
3766;09:00;11:00;Lunes-Sábado
3767;13:00;16:00;Lunes-Sábado
3768;12:00;16:00;Lunes-Domingo
3769;08:00;09:00;Lunes-Domingo
3770;18:00;20:00;Lunes-Domingo
3771;17:00;18:00;Lunes-Domingo
3772;09:00;12:00;Lunes-Sábado
3773;09:00;12:00;Lunes-Domingo
3774;14:00;17:00;Lunes-Domingo
3775;11:00;12:00;Lunes-Domingo
3776;23:00;24:00;Lunes-Sábado
3777;23:00;24:00;Lunes-Sábado
3778;06:00;07:00;Lunes-Viernes
3779;03:00;07:00;Lunes-Domingo
3780;06:00;07:00;Lunes-Viernes
3781;19:00;22:00;Lunes-Sábado
3782;17:00;19:00;Lunes-Domingo
3783;00:00;24:00;Lunes-Domingo
3784;08:00;12:00;Lunes-Sábado
3785;18:00;21:00;Lunes-Sábado
3786;00:00;05:00;Lunes-Sábado
3787;11:00;12:00;Lunes-Sábado
3788;22:00;23:00;Lunes-Viernes
3789;13:00;16:00;Lunes-Domingo
3790;00:00;05:00;Lunes-Sábado
3791;08:00;10:00;Lunes-Viernes
3792;14:00;16:00;Lunes-Domingo
3793;14:00;15:00;Lunes-Sábado
3794;04:00;06:00;Lunes-Viernes
3795;06:00;07:00;Lunes-Sábado
3796;17:00;19:00;Lunes-Viernes
3797;15:00;16:00;Lunes-Domingo
3798;08:00;11:00;Lunes-Sábado
3799;10:00;12:00;Lunes-Sábado
3800;14:00;15:00;Lunes-Domingo
3801;19:00;20:00;Lunes-Sábado
3802;12:00;15:00;Lunes-Viernes
3803;16:00;17:00;Lunes-Domingo
3804;20:00;23:00;Lunes-Viernes
3805;06:00;07:00;Lunes-Viernes
3806;18:00;19:00;Lunes-Viernes
3807;08:00;11:00;Lunes-Sábado
3808;13:00;16:00;Lunes-Sábado
3809;12:00;15:00;Lunes-Sábado
3810;23:00;24:00;Lunes-Sábado
3811;12:00;13:00;Lunes-Domingo
3812;21:00;24:00;Lunes-Sábado
3813;03:00;05:00;Lunes-Sábado
3814;15:00;16:00;Lunes-Domingo
3815;20:00;22:00;Lunes-Viernes
3816;02:00;04:00;Lunes-Domingo
3817;12:00;16:00;Lunes-Sábado
3818;00:00;24:00;Lunes-Domingo
3819;00:00;24:00;Lunes-Domingo
3820;21:00;22:00;Lunes-Domingo
3821;10:00;12:00;Lunes-Viernes
3822;17:00;23:00;Lunes-Viernes
3823;00:00;24:00;Lunes-Viernes
3824;09:00;11:00;Lunes-Sábado
3825;14:00;16:00;Lunes-Viernes
3826;01:00;05:00;Lunes-Sábado
3827;19:00;20:00;Lunes-Viernes
3828;15:00;16:00;Lunes-Viernes
3829;12:00;16:00;Lunes-Domingo
3830;00:00;03:00;Lunes-Sábado
3831;20:00;21:00;Lunes-Sábado
3832;11:00;12:00;Lunes-Sábado
3833;20:00;21:00;Lunes-Sábado
3834;22:00;24:00;Lunes-Domingo
3835;22:00;23:00;Lunes-Domingo
3836;19:00;21:00;Lunes-Domingo
3837;10:00;16:00;Lunes-Domingo
3838;14:00;16:00;Lunes-Domingo
3839;12:00;15:00;Lunes-Viernes
3840;17:00;19:00;Lunes-Domingo
3841;23:00;24:00;Lunes-Domingo
3842;03:00;04:00;Lunes-Sábado
3843;14:00;15:00;Lunes-Sábado
3844;10:00;12:00;Lunes-Domingo
3845;07:00;13:00;Lunes-Domingo
3846;17:00;20:00;Lunes-Domingo
3847;15:00;16:00;Lunes-Sábado
3848;08:00;09:00;Lunes-Sábado
3849;05:00;07:00;Lunes-Domingo
3850;15:00;17:00;Lunes-Sábado
3851;09:00;14:00;Lunes-Sábado
3852;14:00;15:00;Lunes-Sábado
3853;15:00;21:00;Lunes-Domingo
3854;08:00;14:00;Lunes-Viernes
3855;08:00;09:00;Lunes-Sábado
3856;10:00;12:00;Lunes-Viernes
3857;15:00;17:00;Lunes-Sábado
3858;15:00;16:00;Lunes-Sábado
3859;13:00;17:00;Lunes-Viernes
3860;05:00;06:00;Lunes-Domingo
3861;07:00;11:00;Lunes-Sábado
3862;18:00;23:00;Lunes-Viernes
3863;11:00;12:00;Lunes-Domingo
3864;12:00;13:00;Lunes-Sábado
3865;09:00;10:00;Lunes-Sábado
3866;08:00;12:00;Lunes-Domingo
3867;16:00;17:00;Lunes-Domingo
3868;12:00;15:00;Lunes-Domingo
3869;00:00;24:00;Lunes-Domingo
3870;13:00;19:00;Lunes-Viernes
3871;15:00;16:00;Lunes-Viernes
3872;00:00;01:00;Lunes-Sábado
3873;12:00;14:00;Lunes-Sábado
3874;08:00;09:00;Lunes-Sábado
3875;01:00;07:00;Lunes-Viernes
3876;02:00;04:00;Lunes-Sábado
3877;08:00;11:00;Lunes-Sábado
3878;12:00;17:00;Lunes-Domingo
3879;23:00;24:00;Lunes-Domingo
3880;09:00;10:00;Lunes-Domingo
3881;00:00;24:00;Lunes-Domingo
3882;21:00;24:00;Lunes-Sábado
3883;00:00;24:00;Lunes-Viernes
3884;15:00;17:00;Lunes-Domingo
3885;01:00;07:00;Lunes-Viernes
3886;17:00;18:00;Lunes-Sábado
3887;04:00;05:00;Lunes-Domingo
3888;12:00;17:00;Lunes-Domingo
3889;10:00;11:00;Lunes-Sábado
3890;00:00;06:00;Lunes-Sábado
3891;00:00;01:00;Lunes-Domingo
3892;16:00;17:00;Lunes-Sábado
3893;16:00;17:00;Lunes-Domingo
3894;13:00;16:00;Lunes-Domingo
